0055,flesh_information_form,5,4,6,15
0055,flesh_information_blood,4,3,4,11
0056,ir_chemistry_science,20,20,20,60
0056,ir_country_location,19,17,19,55
0056,ir_country_abbreviation,16,19,18,53
0056,ir_country_school,18,15,17,50
0056,ir_country_city,17,16,16,49
0056,ir_website_application,14,18,15,47
0056,ir_country_investor,15,12,14,41
0056,ir_interest rate_relations,13,14,13,40
0056,ir_interest rate_investor,10,13,12,35
0056,ir_languages_Chinese,12,9,9,30
0056,ir_languages_english,9,11,10,30
0056,ir_languages_portuguese,8,10,11,29
0056,ir_languages_french,7,6,6,19
0056,ir_languages_bulgarian,1,8,8,17
0056,ir_languages_czech,2,7,7,16
0056,ir_languages_german,6,5,5,16
0056,ir_languages_grammar,5,4,4,13
0056,ir_languages_spanish,11,1,1,13
0056,ir_languages_iranian,4,3,3,10
0056,ir_languages_irish,3,2,2,7
0057,lost_blog_content,20,20,20,60
0057,lost_series_online,19,18,19,56
0057,lost_series_spoiler,17,16,18,51
0057,lost_movie_title,15,19,17,51
0057,lost_movie_motion picture,16,17,16,49
0057,lost_series_cast,18,15,14,47
0057,lost_music_song,13,11,13,37
0057,lost_property_items,6,14,15,35
0057,lost_movie_entertainment,10,12,12,34
0057,lost_property_information,12,9,10,31
0057,lost_music_band,14,8,8,30
0057,lost_series_episodes,9,10,11,30
0057,lost_movie_publicity,7,13,9,29
0057,lost_property_pets,11,6,6,23
0057,lost_music_cast,8,7,7,22
0057,lost_property_children,5,5,5,15
0058,shrew_software_application,20,20,19,59
0058,shrew_information_movie,15,19,20,54
0058,shrew_animal_movie,17,18,18,53
0058,shrew_literature_story,19,14,15,48
0058,shrew_animal_species,16,17,14,47
0058,shrew_information_classification,11,16,17,44
0058,shrew_information_online,14,13,16,43
0058,shrew_archery_woman,18,12,12,42
0058,shrew_archery_information,12,15,13,40
0058,shrew_information_issue,13,10,10,33
0058,shrew_information_women,10,11,11,32
0059,symmetry_art_graphics,19,20,19,58
0059,symmetry_science_physics,20,18,20,58
0059,symmetry_art_design,15,16,17,48
0059,symmetry_science_medical,17,14,14,45
0059,symmetry_business_application,13,17,12,42
0059,symmetry_game_types,10,15,16,41
0059,symmetry_math_topics,4,19,18,41
0059,symmetry_art_culture,14,12,13,39
0059,symmetry_art_mediums,16,10,11,37
0059,symmetry_science_biology,18,9,8,35
0059,symmetry_business_characterize,5,13,15,33
0059,symmetry_math_figures,11,11,10,32
0059,symmetry_math_operations,12,7,7,26
0059,symmetry_business_information,7,8,9,24
0059,symmetry_math_learning,8,6,6,20
0059,symmetry_game_problems,9,5,5,19
0059,symmetry_business_corporation,6,4,4,14
0060,the presidents of the united states of america_politics_states,20,20,19,59
0060,the presidents of the united states of america_history_details,18,19,20,57
0060,the presidents of the united states of america_picture_facts,17,18,18,53
0060,the presidents of the united states of america_music_entertainment,19,17,16,52
0060,the presidents of the united states of america_duties_district,16,16,17,49
0061,windows_operating system_version,17,20,19,56
0061,windows_software_program,18,18,20,56
0061,windows_software_social,19,19,18,56
0061,windows_software_communication,20,17,17,54
0061,windows_software_itunes,15,15,16,46
0061,windows_house_type,10,16,15,41
0061,windows_website_news,14,14,12,40
0061,windows_software_update,12,13,14,39
0061,windows_house_architecture,16,12,10,38
0061,windows_website_help,13,13,11,37
0061,windows_musical group_record,11,11,13,35
0062,prophet_music_entertainment,20,19,20,59
0062,prophet_music_activities,19,20,19,58
0062,prophet_religion_christian,17,18,17,52
0062,prophet_religion_muslim,18,17,16,51
0062,prophet_comics_book,15,16,18,49
0062,prophet_music_productions,16,15,15,46
0062,prophet_religion_other,14,14,14,42
0063,gold_characteristics_physical ,20,19,19,58
0063,gold_facts_information,15,20,20,55
0063,gold_facts_products,14,14,25,53
0063,gold_characteristics_specifications,19,17,16,52
0063,gold_characteristics_periodic table,17,15,18,50
0063,gold_price_industry,13,18,17,48
0063,gold_company_standard,16,16,14,46
0063,gold_characteristics_weight,18,13,13,44
0063,gold_company_number,12,11,12,35
0063,gold_company_density,11,12,11,34
0064,owl_music_information,20,19,20,59
0064,owl_animal_facts,17,20,18,55
0064,owl_education_subject,18,17,19,54
0064,owl_company_industry,14,18,16,48
0064,owl_animal_media,15,16,15,46
0064,owl_tattoo_design,19,14,13,46
0064,owl_animal_type,13,15,17,45
0064,owl_animal_anatomy,16,13,12,41
0064,owl_education_writing,12,12,14,38
0065,adobe_software_multimedia,19,31,17,67
0065,adobe_software_desktop apps,20,20,20,60
0065,adobe_architecture_build,14,19,13,46
0065,adobe_service_products,17,14,15,46
0065,adobe_service_marketing,16,12,16,44
0065,adobe_software_online service,18,7,19,44
0065,adobe_architecture_plans,12,18,12,42
0065,adobe_software_design,9,15,18,42
0065,adobe_architecture_brick,13,17,11,41
0065,adobe_service_class,8,11,14,33
0065,adobe_architecture_roof,7,16,8,31
0065,adobe_material_resources,15,10,6,31
0065,adobe_company_sales,11,8,9,28
0065,adobe_company_globe,10,6,10,26
0065,adobe_material_program,6,9,7,22
0066,legend_game_video,19,20,18,57
0066,legend_car_manufacture,20,18,15,53
0066,legend_game_information,12,19,20,51
0066,legend_movie_film,17,15,17,49
0066,legend_music_online,13,17,19,49
0066,legend_novel_book,14,16,16,46
0066,legend_game_zelda,18,13,13,44
0066,legend_music_famous,15,12,14,41
0066,legend_movie_novel,16,14,5,35
0066,legend_game_equipment,10,10,12,32
0066,legend_game_patches,9,9,10,28
0066,legend_game_play online,4,11,11,26
0066,legend_game_gifts,11,8,7,26
0066,legend_car_facts,8,6,6,20
0066,legend_music_entertainment,6,5,9,20
0066,legend_movie_book,7,7,4,18
0066,legend_game_east,3,4,8,15
0066,legend_novel_name,5,3,3,11
0066,legend_game_kids,2,2,2,6
0067,beijing subways_information_destination,20,20,18,58
0067,beijing subways_game_app,19,19,17,55
0067,beijing subways_information_facts,18,16,20,54
0067,beijing subways_information_transportation,16,18,19,53
0067,beijing subways_video_content,17,17,15,49
0067,beijing subways_video_facts,15,15,16,46
0068,camera_art_content,17,18,20,55
0068,camera_information_facts,19,19,17,55
0068,camera_model_type,16,20,19,55
0068,camera_model_manufacturer,20,17,16,53
0068,camera_information_type,15,16,18,49
0068,camera_information_accessories,18,15,14,47
0068,camera_information_social media,14,14,15,43
0068,camera_art_place,13,13,13,39
0069,free dvd burner_platform_operating system,18,19,19,56
0069,free dvd burner_software_application,19,20,17,56
0069,free dvd burner_software_type,20,17,18,55
0069,free dvd burner_software_introduction,15,18,20,53
0069,free dvd burner_platform_mobile,17,15,16,48
0069,free dvd burner_software_support,16,14,14,44
0069,free dvd burner_software_facts,13,13,15,41
0069,free dvd burner_software_shareware,10,16,12,38
0069,free dvd burner_software_trial,14,11,11,36
0069,free dvd burner_software_freeware,11,12,13,36
0069,free dvd burner_software_format,12,10,10,32
0070,lost season 5_download_video,19,20,20,59
0070,lost season 5_online_media,20,19,19,58
0070,lost season 5_online_information,18,18,18,54
0071,mobile phones_brand_manufacturer,20,20,18,58
0071,mobile phones_information_Operating System,19,18,20,57
0071,mobile phones_service_features,17,19,17,53
0071,mobile phones_information_sales,14,17,19,50
0071,mobile phones_information_specifications,18,15,16,49
0071,mobile phones_service_providers,16,14,14,44
0071,mobile phones_information_usage,10,16,15,41
0071,mobile phones_information_computers,13,13,12,38
0071,mobile phones_information_health issues,12,12,13,37
0071,mobile phones_service_countries,15,10,10,35
0071,mobile phones_information_countries,11,11,11,33
0072,programming languages_taxonomy_information,18,20,19,57
0072,programming languages_taxonomy_applications,17,19,20,56
0072,programming languages_taxonomy_education,19,16,18,53
0072,programming languages_particular language_components,14,18,17,49
0072,programming languages_taxonomy_difference,20,14,15,49
0072,programming languages_particular language_language types,15,17,16,48
0072,programming languages_particular language_uses,16,15,13,44
0072,programming languages_history_computer language,13,13,14,40
0072,programming languages_history_development,12,12,12,36
0073,tom cruise_biography_facts,20,20,18,58
0073,tom cruise_biography_pictures,18,19,20,57
0073,tom cruise_biography_family,17,17,15,49
0073,tom cruise_biography_romances,19,14,16,49
0073,tom cruise_biography_career,14,13,17,44
0073,tom cruise_book_biography,7,18,19,44
0073,tom cruise_movie_famous,13,16,13,42
0073,tom cruise_movie_reviews,12,15,11,38
0073,tom cruise_business_entertainment,15,11,9,35
0073,tom cruise_business_advertisement,6,12,14,32
0073,tom cruise_news_life,10,8,12,30
0073,tom cruise_business_associates,16,6,6,28
0073,tom cruise_movie_films latest,11,9,8,28
0073,tom cruise_news_latest news,9,7,10,26
0073,tom cruise_movie_films stuff,8,10,7,25
0074,top ipad games_2013_best games,20,19,19,58
0074,top ipad games_apps_best games,15,20,20,55
0074,top ipad games_free_apple games,19,18,17,54
0074,top ipad games_sports_best sports games,18,16,18,52
0074,top ipad games_apps_kids,17,15,15,47
0074,top ipad games_wallpapers_downloads,14,17,16,47
0074,top ipad games_apps_book,16,14,14,44
0074,top ipad games_apps_apple,13,13,13,39
0075,watches_brand_watch maker,20,20,19,59
0075,watches_category_quality,18,17,20,55
0075,watches_category_manufacturer,19,18,16,53
0075,watches_functions_features,17,15,18,50
0075,watches_category_designer,13,19,17,49
0075,watches_category_type,15,16,14,45
0075,watches_functions_usage,18,12,15,45
0075,watches_category_sex,14,14,13,41
0075,watches_category_deals,12,13,12,37
0075,watches_adornment_accesories,11,11,11,33
0075,watches_history_story,10,10,10,30
0075,watches_history_unique,9,9,9,27
0075,watches_category_all,8,8,8,24
0076,thai specialies_specialties_location,19,20,20,59
0076,thai specialties_restaurant_special food,20,18,19,57
0076,thai specialties_speciality_purchases,16,19,18,53
0076,thai specialties_speciality_meals,18,17,17,52
0076,thai specialties_food_stores,17,16,16,49
0076,thai specialties_food_dishes,15,15,15,45
0076,thai specialies_specialties_asian,14,14,14,42
0076,thai specialties_restaurant_california,13,13,13,39
0077,scientific american_magazine_readers,19,20,20,59
0077,scientific american_magazine_online,20,19,18,57
0077,scientific american_products_article,17,15,16,48
0077,scientific american_series_learning,11,18,19,48
0077,scientific american_jobs_careers,15,14,15,44
0077,scientific american_computer_information,13,13,14,40
0077,scientific american_computer_website,16,6,17,39
0077,scientific american_magazines_countries,14,17,6,37
0077,scientific american_magazine_maps,18,10,8,36
0077,scientific american_magazine_research,9,12,13,34
0077,scientific american_magazine_sales,6,16,12,34
0077,scientific american_products_digital,10,11,10,31
0077,scientific american_series_book,12,9,9,30
0077,scientific american_magazine_company,8,8,11,27
0077,scientific american_jobs_work places,7,7,7,21
0078,persian cat_animal_description,18,20,20,58
0078,persian cat_category_media,19,19,18,56
0078,persian cat_category_cat care,20,17,16,53
0078,persian cat_animal_sale,15,18,19,52
0078,persian cat_animal_pet care,16,16,17,49
0078,persian cat_category_introduction,17,15,15,47
0078,persian cat_necklace_products,14,14,14,42
0079,bathtub_contents_appearance,20,20,20,60
0079,bathtub_contents_types,19,19,19,57
0079,bathtub_manufacturer_accesories,18,18,18,54
0079,bathtub_manufacturer_costs,17,15,14,46
0079,bathtub_manufacturer_discount,16,16,13,45
0079,bathtub_manufacturer_brands,10,17,15,42
0079,bathtub_manufacturer_specifications,13,13,16,42
0079,bathtub_manufacturer_information,15,14,12,41
0079,bathtub_manufacturer_modern,14,10,17,41
0079,bathtub_manufacturer_supplier,11,11,10,32
0079,bathtub_manufacturer_repair,12,8,11,31
0079,bathtub_manufacturer_sterling,9,12,9,30
0079,bathtub_manufacturer_refinishing,7,9,8,24
0079,bathtub_manufacturer_history,8,7,7,22
0079,bathtub_manufacturer_china,6,6,6,18
0080,wedding ring_design_Jewelry store,20,20,20,60
0080,wedding ring_design_styles,19,18,19,56
0080,wedding ring_design_band material,17,19,18,54
0080,wedding ring_design_stone,18,15,17,50
0080,wedding ring_tradition_ceremony,10,17,14,41
0080,wedding ring_tradition_etiquette,8,16,16,40
0080,wedding ring_tradition_religion,13,14,13,40
0080,wedding ring_tradition_womens,14,13,11,38
0080,wedding ring_tradition_mens,15,12,10,37
0080,wedding ring_tradition_accessories,16,11,9,36
0080,wedding ring_tradition_history,9,10,15,34
0080,wedding ring_tradition_unique,12,9,12,33
0080,wedding ring_tradition_bands,11,8,8,27
0081,samsung_product_business,20,18,20,58
0081,samsung_mobile_galaxy,19,19,19,57
0081,samsung_product_manufacture,18,16,18,52
0081,samsung_software_downloads,10,20,17,47
0081,samsung_tv_sales,17,15,15,47
0081,samsung_tv_types,13,14,14,41
0081,samsung_software_retailer,5,17,16,38
0081,samsung_mobile_accessories,15,12,10,37
0081,samsung_mobile_phone,12,13,11,36
0081,samsung_software_online,11,11,9,31
0081,samsung_tablet_tablet computer,16,7,8,31
0081,samsung_product_information,6,10,13,29
0081,samsung_mobile_operator,7,9,12,28
0081,samsung_tv_model,14,6,6,26
0081,samsung_mobile_competitor,9,8,7,24
0081,samsung_product_electronics,8,5,5,18
0082,the hunger games_movie_story,20,19,19,58
0082,the hunger games_movie_website,17,20,18,55
0082,the hunger games_movie_review,19,16,17,52
0082,the hunger games_movie_series,13,18,20,51
0082,the hunger games_novel_information,16,14,16,46
0082,the hunger games_movie_advertisement,14,17,13,44
0082,the hunger games_novel_details,15,13,14,42
0082,the hunger games_movie_production,18,11,11,40
0082,the hunger games_movie_release,12,15,12,39
0082,the hunger games_novel_book,9,12,15,36
0082,the hunger games_movie_theaters,11,10,9,30
0082,the hunger games_novel_characters,10,9,10,29
0082,the hunger games_novel_fans,8,8,8,24
