<SYSDESC>Our system combines and re-ranks the ranked list of subtopic candidates using the provided resources (query suggestions 30%, dimensions 20%, related queries 20%, baseline documents 30%).</SYSDESC>
0001;0;先知电子有限公司;4;5.0106352940962555;0;先知电子狗下载;19;4.919980925828125;KLE-S-C-3A
0001;0;先知电子有限公司;4;5.0106352940962555;0;先知韩国;24;4.882801922586371;KLE-S-C-3A
0001;0;先知电子有限公司;4;5.0106352940962555;0;先知韩国集团;25;4.875197323201151;KLE-S-C-3A
0001;0;先知电子有限公司;4;5.0106352940962555;0;先知xianzhi;26;4.867534450455582;KLE-S-C-3A
0001;0;先知电子有限公司;4;5.0106352940962555;0;先知游戏星际争霸2中兵种;34;4.804021044733257;KLE-S-C-3A
0001;0;先知电子有限公司;4;5.0106352940962555;0;先知深圳市电子有限公司;37;4.77912349311153;KLE-S-C-3A
0001;0;先知电子有限公司;4;5.0106352940962555;0;先知集团;40;4.7535901911063645;KLE-S-C-3A
0001;0;先知电子有限公司;4;5.0106352940962555;0;先知韩国电子狗升级;43;4.727387818712341;KLE-S-C-3A
0001;0;先知dota;5;5.003946305945459;0;d0ta先知1级;7;5.003946305945459;KLE-S-C-3A
0001;0;先知dota;5;5.003946305945459;0;虚空先知天赋;8;4.997212273764115;KLE-S-C-3A
0001;0;先知dota;5;5.003946305945459;0;先知dota出装;11;4.976733742420574;KLE-S-C-3A
0001;0;先知dota;5;5.003946305945459;0;英雄联盟虚空先知;15;4.948759890378168;KLE-S-C-3A
0001;0;先知dota;5;5.003946305945459;0;先知dota出装攻略;20;4.912654885736052;KLE-S-C-3A
0001;0;先知dota;5;5.003946305945459;0;先知dota介绍;21;4.90527477843843;KLE-S-C-3A
0001;0;先知dota;5;5.003946305945459;0;先知动画喜羊羊灰太狼角色;28;4.852030263919617;KLE-S-C-3A
0001;0;先知dota;5;5.003946305945459;0;先知游戏魔兽争霸iii英雄;31;4.8283137373023015;KLE-S-C-3A
0001;0;先知dota;5;5.003946305945459;0;先知游戏dota中的英雄;35;4.795790545596741;KLE-S-C-3A
0001;0;先知dota;5;5.003946305945459;0;先知dota法里奥出装;39;4.762173934797756;KLE-S-C-3A
0002;0;波斯猫资源;1;5.0106352940962555;0;波斯猫论坛;1;5.0106352940962555;KLE-S-C-3A
0002;0;波斯猫资源;1;5.0106352940962555;0;波斯猫舞蹈视频;18;4.890349128221754;KLE-S-C-3A
0002;0;波斯猫资源;1;5.0106352940962555;0;波斯猫bt论坛;21;4.867534450455582;KLE-S-C-3A
0002;0;波斯猫资源;1;5.0106352940962555;0;波斯猫论坛首页;22;4.859812404361672;KLE-S-C-3A
0002;0;波斯猫资源;1;5.0106352940962555;0;波斯猫论坛资源搜索引擎;23;4.852030263919617;KLE-S-C-3A
0002;0;波斯猫资源;1;5.0106352940962555;0;波斯猫bt;28;4.812184355372417;KLE-S-C-3A
0002;0;波斯猫资源;1;5.0106352940962555;0;波斯猫论坛资源;32;4.77912349311153;KLE-S-C-3A
0002;0;波斯猫资源;1;5.0106352940962555;0;波斯猫bt猫;36;4.74493212836325;KLE-S-C-3A
0002;0;波斯猫简介;2;5.003946305945459;0;波斯猫多少钱一只;2;5.003946305945459;KLE-S-C-3A
0002;0;波斯猫简介;2;5.003946305945459;0;波斯猫图片;3;4.997212273764115;KLE-S-C-3A
0002;0;波斯猫简介;2;5.003946305945459;0;波斯猫暹罗猫;5;4.983606621708336;KLE-S-C-3A
0002;0;波斯猫简介;2;5.003946305945459;0;波斯猫bt猫论坛;9;4.955827057601261;KLE-S-C-3A
0002;0;波斯猫简介;2;5.003946305945459;0;波斯猫she;10;4.948759890378168;KLE-S-C-3A
0002;0;波斯猫简介;2;5.003946305945459;0;波斯猫纯种图片;11;4.941642422609304;KLE-S-C-3A
0002;0;波斯猫简介;2;5.003946305945459;0;波斯猫喜马拉雅猫;12;4.9344739331306915;KLE-S-C-3A
0002;0;波斯猫简介;2;5.003946305945459;0;波斯猫布偶猫;14;4.919980925828125;KLE-S-C-3A
0002;0;波斯猫简介;2;5.003946305945459;0;波斯猫重生记;15;4.912654885736052;KLE-S-C-3A
0002;0;波斯猫简介;2;5.003946305945459;0;波斯猫苏格兰折耳猫;17;4.897839799950911;KLE-S-C-3A
0002;0;波斯猫音乐;3;4.990432586778736;0;波斯猫歌词;4;4.990432586778736;KLE-S-C-3A
0002;0;波斯猫音乐;3;4.990432586778736;0;波斯猫伤感唯美歌曲;7;4.969813299576001;KLE-S-C-3A
0002;0;波斯猫音乐;3;4.990432586778736;0;波斯猫非主流dj音乐;24;4.844187086458591;KLE-S-C-3A
0002;0;波斯猫音乐;3;4.990432586778736;0;波斯猫劲舞团歌曲;33;4.770684624465665;KLE-S-C-3A
0002;0;波斯猫大全;4;4.976733742420574;0;波斯猫价格;6;4.976733742420574;KLE-S-C-3A
0002;0;波斯猫大全;4;4.976733742420574;0;波斯猫眼睛;16;4.90527477843843;KLE-S-C-3A
0002;0;波斯猫大全;4;4.976733742420574;0;波斯猫长什么样;20;4.875197323201151;KLE-S-C-3A
0002;0;波斯猫大全;4;4.976733742420574;0;波斯猫图片大全;27;4.820281565605037;KLE-S-C-3A
0002;0;波斯猫大全;4;4.976733742420574;0;波斯猫什么;29;4.804021044733257;KLE-S-C-3A
0002;0;波斯猫大全;4;4.976733742420574;0;波斯猫照片;30;4.795790545596741;KLE-S-C-3A
0002;0;波斯猫大全;4;4.976733742420574;0;波斯猫社区最新网址;31;4.787491742782046;KLE-S-C-3A
0002;0;波斯猫大全;4;4.976733742420574;0;波斯猫社区;34;4.762173934797756;KLE-S-C-3A
0002;0;波斯猫大全;4;4.976733742420574;0;波斯猫炫民族风;35;4.7535901911063645;KLE-S-C-3A
0002;0;波斯猫大全;4;4.976733742420574;0;波斯猫短毛猫;40;4.709530201312334;KLE-S-C-3A
0002;0;波斯猫加菲猫;5;4.962844630259907;0;纯种波斯猫价格;8;4.962844630259907;KLE-S-C-3A
0002;0;波斯猫加菲猫;5;4.962844630259907;0;北京波斯猫;13;4.927253685157205;KLE-S-C-3A
0002;0;波斯猫加菲猫;5;4.962844630259907;0;明教波斯猫任务;19;4.882801922586371;KLE-S-C-3A
0002;0;波斯猫加菲猫;5;4.962844630259907;0;波斯猫价格图片以及;25;4.836281906951478;KLE-S-C-3A
0002;0;波斯猫加菲猫;5;4.962844630259907;0;波斯猫资料;26;4.8283137373023015;KLE-S-C-3A
0002;0;波斯猫加菲猫;5;4.962844630259907;0;波斯猫bt影视论坛排名;37;4.736198448394496;KLE-S-C-3A
0002;0;波斯猫加菲猫;5;4.962844630259907;0;波斯猫加菲猫介绍;38;4.727387818712341;KLE-S-C-3A
0002;0;波斯猫加菲猫;5;4.962844630259907;0;波斯猫异国短毛猫;39;4.718498871295094;KLE-S-C-3A
0003;0;猫头鹰下载;1;4.955827057601261;0;猫头鹰图片;1;4.955827057601261;KLE-S-C-3A
0003;0;猫头鹰生活习性;2;4.948759890378168;0;猫头鹰视频看看;2;4.948759890378168;KLE-S-C-3A
0003;0;猫头鹰生活习性;2;4.948759890378168;0;猫头鹰吃什么;4;4.9344739331306915;KLE-S-C-3A
0003;0;猫头鹰生活习性;2;4.948759890378168;0;猫头鹰视频看看下载;8;4.90527477843843;KLE-S-C-3A
0003;0;猫头鹰生活习性;2;4.948759890378168;0;猫头鹰保护动物吗;11;4.882801922586371;KLE-S-C-3A
0003;0;猫头鹰生活习性;2;4.948759890378168;0;猫头鹰视频看看真的;17;4.836281906951478;KLE-S-C-3A
0003;0;猫头鹰生活习性;2;4.948759890378168;0;猫头鹰视频看看8.1;20;4.812184355372417;KLE-S-C-3A
0003;0;猫头鹰生活习性;2;4.948759890378168;0;猫头鹰药用价值;22;4.795790545596741;KLE-S-C-3A
0003;0;猫头鹰生活习性;2;4.948759890378168;0;猫头鹰作用;27;4.7535901911063645;KLE-S-C-3A
0003;0;猫头鹰生活习性;2;4.948759890378168;0;猫头鹰生活习性介绍;29;4.736198448394496;KLE-S-C-3A
0003;0;猫头鹰生活习性;2;4.948759890378168;0;猫头鹰骨骼作用;33;4.700480365792417;KLE-S-C-3A
0003;0;猫头鹰本领;3;4.941642422609304;0;猫头鹰有什么特点;3;4.941642422609304;KLE-S-C-3A
0003;0;猫头鹰本领;3;4.941642422609304;0;猫头鹰种类;5;4.927253685157205;KLE-S-C-3A
0003;0;猫头鹰本领;3;4.941642422609304;0;猫头鹰电影;12;4.875197323201151;KLE-S-C-3A
0003;0;猫头鹰本领;3;4.941642422609304;0;关于猫头鹰;13;4.867534450455582;KLE-S-C-3A
0003;0;猫头鹰本领;3;4.941642422609304;0;中雀网猫头鹰叫音;16;4.844187086458591;KLE-S-C-3A
0003;0;猫头鹰本领;3;4.941642422609304;0;猫头鹰视频看看破解;19;4.820281565605037;KLE-S-C-3A
0003;0;猫头鹰本领;3;4.941642422609304;0;猫头鹰本领介绍;24;4.77912349311153;KLE-S-C-3A
0003;0;猫头鹰本领;3;4.941642422609304;0;猫头鹰意思;26;4.762173934797756;KLE-S-C-3A
0003;0;猫头鹰本领;3;4.941642422609304;0;猫头鹰知识;32;4.709530201312334;KLE-S-C-3A
0003;0;猫头鹰本领;3;4.941642422609304;0;猫头鹰是什么;34;4.6913478822291435;KLE-S-C-3A
0003;0;猫头鹰什么用;4;4.919980925828125;0;猫头鹰餐厅;6;4.919980925828125;KLE-S-C-3A
0003;0;猫头鹰什么用;4;4.919980925828125;0;猫头鹰之城;9;4.897839799950911;KLE-S-C-3A
0003;0;猫头鹰什么用;4;4.919980925828125;0;猫头鹰叫声;10;4.890349128221754;KLE-S-C-3A
0003;0;猫头鹰什么用;4;4.919980925828125;0;猫头鹰视频看看激活版;14;4.859812404361672;KLE-S-C-3A
0003;0;猫头鹰什么用;4;4.919980925828125;0;猫头鹰散热器;15;4.852030263919617;KLE-S-C-3A
0003;0;猫头鹰什么用;4;4.919980925828125;0;猫头鹰大图;18;4.8283137373023015;KLE-S-C-3A
0003;0;猫头鹰什么用;4;4.919980925828125;0;猫头鹰英文;21;4.804021044733257;KLE-S-C-3A
0003;0;猫头鹰什么用;4;4.919980925828125;0;猫头鹰简介;30;4.727387818712341;KLE-S-C-3A
0003;0;猫头鹰什么用;4;4.919980925828125;0;猫头鹰dnf什么用;36;4.672828834461906;KLE-S-C-3A
0003;0;猫头鹰什么用;4;4.919980925828125;0;猫头鹰百度;37;4.663439094112067;KLE-S-C-3A
0003;0;猫头鹰资料;5;4.912654885736052;0;猫头鹰资料介绍;7;4.912654885736052;KLE-S-C-3A
0003;0;猫头鹰资料;5;4.912654885736052;0;猫头鹰dnf怎么用;23;4.787491742782046;KLE-S-C-3A
0003;0;猫头鹰资料;5;4.912654885736052;0;猫头鹰dnf有什么用;25;4.770684624465665;KLE-S-C-3A
0003;0;猫头鹰资料;5;4.912654885736052;0;猫头鹰地下城怎么用;28;4.74493212836325;KLE-S-C-3A
0003;0;猫头鹰资料;5;4.912654885736052;0;猫头鹰毛头鹰;31;4.718498871295094;KLE-S-C-3A
0003;0;猫头鹰资料;5;4.912654885736052;0;猫头鹰介绍;35;4.68213122712422;KLE-S-C-3A
0003;0;猫头鹰资料;5;4.912654885736052;0;猫头鹰百度一下;38;4.653960350157523;KLE-S-C-3A
0004;0;adobeauthorware;1;5.1298987149230735;0;adobereader;1;5.1298987149230735;KLE-S-C-3A
0004;0;adobeauthorware;1;5.1298987149230735;0;adobeaudition;15;5.043425116919247;KLE-S-C-3A
0004;0;adobeauthorware;1;5.1298987149230735;0;adobeeffects;27;4.962844630259907;KLE-S-C-3A
0004;0;adobeauthorware;1;5.1298987149230735;0;adobepagemaker;29;4.948759890378168;KLE-S-C-3A
0004;0;adobeauthorware;1;5.1298987149230735;0;adobecaptivate;31;4.9344739331306915;KLE-S-C-3A
0004;0;adobeauthorware;1;5.1298987149230735;0;adobedigitalnegativefileformat;37;4.890349128221754;KLE-S-C-3A
0004;0;adobeauthorware;1;5.1298987149230735;0;adobeauthorware介绍;38;4.882801922586371;KLE-S-C-3A
0004;0;adobeauthorware;1;5.1298987149230735;0;adobefontfolio;39;4.875197323201151;KLE-S-C-3A
0004;0;adobeauthorware;1;5.1298987149230735;0;adobereader9;44;4.836281906951478;KLE-S-C-3A
0004;0;adobeauthorware;1;5.1298987149230735;0;adobereaderx10.1.0;45;4.8283137373023015;KLE-S-C-3A
0004;0;adobeintegratedruntime;2;5.123963979403259;0;adobeflashplayer;2;5.123963979403259;KLE-S-C-3A
0004;0;adobeintegratedruntime;2;5.123963979403259;0;adobeflashplayer下载;12;5.062595033026967;KLE-S-C-3A
0004;0;adobeintegratedruntime;2;5.123963979403259;0;adobereader官方下载;14;5.049856007249537;KLE-S-C-3A
0004;0;adobeintegratedruntime;2;5.123963979403259;0;adobe软件下载;17;5.030437921392435;KLE-S-C-3A
0004;0;adobeintegratedruntime;2;5.123963979403259;0;adobereader下载;19;5.017279836814924;KLE-S-C-3A
0004;0;adobeintegratedruntime;2;5.123963979403259;0;adobepremiereprocs;20;5.0106352940962555;KLE-S-C-3A
0004;0;adobeintegratedruntime;2;5.123963979403259;0;adobeair;22;4.997212273764115;KLE-S-C-3A
0004;0;adobeintegratedruntime;2;5.123963979403259;0;adobeacrobat下载;23;4.990432586778736;KLE-S-C-3A
0004;0;adobeintegratedruntime;2;5.123963979403259;0;adobedreamweaver;26;4.969813299576001;KLE-S-C-3A
0004;0;adobeintegratedruntime;2;5.123963979403259;0;adobepostscript;36;4.897839799950911;KLE-S-C-3A
0004;0;adobeacrobat9pro;3;5.117993812416755;0;adobephotoshop官网;3;5.117993812416755;KLE-S-C-3A
0004;0;adobeacrobat9pro;3;5.117993812416755;0;adobeacrobat;4;5.111987788356544;KLE-S-C-3A
0004;0;adobeacrobat9pro;3;5.117993812416755;0;adobephotoshopcs3;5;5.10594547390058;KLE-S-C-3A
0004;0;adobeacrobat9pro;3;5.117993812416755;0;adobepdf阅读器下载;8;5.087596335232384;KLE-S-C-3A
0004;0;adobeacrobat9pro;3;5.117993812416755;0;adobephotoshopcs5;10;5.075173815233827;KLE-S-C-3A
0004;0;adobeacrobat9pro;3;5.117993812416755;0;adobeacrobat9.0professional简体中文版下载;11;5.0689042022202315;KLE-S-C-3A
0004;0;adobeacrobat9pro;3;5.117993812416755;0;adobe是什么软件;13;5.056245805348308;KLE-S-C-3A
0004;0;adobeacrobat9pro;3;5.117993812416755;0;adobeflashplayer9;16;5.0369526024136295;KLE-S-C-3A
0004;0;adobeacrobat9pro;3;5.117993812416755;0;adobeacrobatreader;18;5.0238805208462765;KLE-S-C-3A
0004;0;adobeacrobat9pro;3;5.117993812416755;0;adobeacrobat9pro介绍;21;5.003946305945459;KLE-S-C-3A
0004;0;adobeprofessional;4;5.099866427824199;0;adobeillustrator;6;5.099866427824199;KLE-S-C-3A
0004;0;adobeprofessional;4;5.099866427824199;0;adobeindesign;24;4.983606621708336;KLE-S-C-3A
0004;0;adobeprofessional;4;5.099866427824199;0;adobegolive;25;4.976733742420574;KLE-S-C-3A
0004;0;adobeprofessional;4;5.099866427824199;0;adobecreativesuite;28;4.955827057601261;KLE-S-C-3A
0004;0;adobeprofessional;4;5.099866427824199;0;adobedirector;30;4.941642422609304;KLE-S-C-3A
0004;0;adobeprofessional;4;5.099866427824199;0;adobeacrobatprofessional;34;4.912654885736052;KLE-S-C-3A
0004;0;adobeprofessional;4;5.099866427824199;0;adobephotoshopcs3中文版下载;47;4.812184355372417;KLE-S-C-3A
0004;0;adobeflex;5;5.093750200806762;0;adobeflash;7;5.093750200806762;KLE-S-C-3A
0004;0;adobeflex;5;5.093750200806762;0;adobepremiere;9;5.081404364984463;KLE-S-C-3A
0004;0;adobeflex;5;5.093750200806762;0;adobefireworks;32;4.927253685157205;KLE-S-C-3A
0004;0;adobeflex;5;5.093750200806762;0;adobelightroom;33;4.919980925828125;KLE-S-C-3A
0004;0;adobeflex;5;5.093750200806762;0;adobeflex介绍;35;4.90527477843843;KLE-S-C-3A
0004;0;adobeflex;5;5.093750200806762;0;adobeflash官网;40;4.867534450455582;KLE-S-C-3A
0004;0;adobeflex;5;5.093750200806762;0;adobeflash下载;41;4.859812404361672;KLE-S-C-3A
0004;0;adobeflex;5;5.093750200806762;0;adobehtml;42;4.852030263919617;KLE-S-C-3A
0004;0;adobeflex;5;5.093750200806762;0;adobejavascript;43;4.844187086458591;KLE-S-C-3A
0004;0;adobeflex;5;5.093750200806762;0;adobeflashplayer官方下载;46;4.820281565605037;KLE-S-C-3A
0005;0;传奇私服发布网;1;5.049856007249537;0;传奇私服;1;5.049856007249537;KLE-S-C-3A
0005;0;传奇私服发布网;1;5.049856007249537;0;星际传奇3;3;5.0369526024136295;KLE-S-C-3A
0005;0;传奇私服发布网;1;5.049856007249537;0;传奇私服发布网介绍;7;5.0106352940962555;KLE-S-C-3A
0005;0;传奇私服发布网;1;5.049856007249537;0;传奇传奇世界私服;10;4.990432586778736;KLE-S-C-3A
0005;0;传奇私服发布网;1;5.049856007249537;0;我是传奇;12;4.976733742420574;KLE-S-C-3A
0005;0;传奇私服发布网;1;5.049856007249537;0;传奇外传;16;4.948759890378168;KLE-S-C-3A
0005;0;传奇私服发布网;1;5.049856007249537;0;传奇3;21;4.912654885736052;KLE-S-C-3A
0005;0;传奇私服发布网;1;5.049856007249537;0;传奇3官网;23;4.897839799950911;KLE-S-C-3A
0005;0;传奇私服发布网;1;5.049856007249537;0;传奇客户端官方下载;26;4.875197323201151;KLE-S-C-3A
0005;0;传奇私服发布网;1;5.049856007249537;0;传奇盛大3;37;4.787491742782046;KLE-S-C-3A
0005;0;传奇热血;2;5.043425116919247;0;传奇热血介绍;2;5.043425116919247;KLE-S-C-3A
0005;0;传奇热血;2;5.043425116919247;0;传奇sf;5;5.0238805208462765;KLE-S-C-3A
0005;0;传奇热血;2;5.043425116919247;0;传奇传奇世界官网;14;4.962844630259907;KLE-S-C-3A
0005;0;传奇热血;2;5.043425116919247;0;传奇热血官网;22;4.90527477843843;KLE-S-C-3A
0005;0;传奇热血;2;5.043425116919247;0;传奇官网;32;4.8283137373023015;KLE-S-C-3A
0005;0;传奇热血;2;5.043425116919247;0;传奇盛大热血官网;38;4.77912349311153;KLE-S-C-3A
0005;0;传奇热血;2;5.043425116919247;0;传奇运营公司;39;4.770684624465665;KLE-S-C-3A
0005;0;传奇热血;2;5.043425116919247;0;传奇热血官方网站;40;4.762173934797756;KLE-S-C-3A
0005;0;传奇热血;2;5.043425116919247;0;传奇热血下载;41;4.7535901911063645;KLE-S-C-3A
0005;0;传奇热血;2;5.043425116919247;0;传奇盛大3官网;42;4.74493212836325;KLE-S-C-3A
0005;0;传奇故事;3;5.030437921392435;0;凤凰传奇;4;5.030437921392435;KLE-S-C-3A
0005;0;传奇故事;3;5.030437921392435;0;传奇故事介绍;18;4.9344739331306915;KLE-S-C-3A
0005;0;传奇chuanqi;4;5.017279836814924;0;经典传奇;6;5.017279836814924;KLE-S-C-3A
0005;0;传奇chuanqi;4;5.017279836814924;0;新白娘子传奇;9;4.997212273764115;KLE-S-C-3A
0005;0;传奇chuanqi;4;5.017279836814924;0;星际传奇;11;4.983606621708336;KLE-S-C-3A
0005;0;传奇chuanqi;4;5.017279836814924;0;武工队传奇;15;4.955827057601261;KLE-S-C-3A
0005;0;传奇chuanqi;4;5.017279836814924;0;冒险王之神兵传奇无敌版;17;4.941642422609304;KLE-S-C-3A
0005;0;传奇chuanqi;4;5.017279836814924;0;传奇mp3;19;4.927253685157205;KLE-S-C-3A
0005;0;传奇chuanqi;4;5.017279836814924;0;神兵传奇无敌版;20;4.919980925828125;KLE-S-C-3A
0005;0;传奇chuanqi;4;5.017279836814924;0;传奇chuanqi介绍;24;4.890349128221754;KLE-S-C-3A
0005;0;传奇chuanqi;4;5.017279836814924;0;传奇歌曲;34;4.812184355372417;KLE-S-C-3A
0005;0;传奇chuanqi;4;5.017279836814924;0;传奇mir2;36;4.795790545596741;KLE-S-C-3A
0005;0;传奇盛大客户端下载;5;5.003946305945459;0;传奇热血客户端下载;8;5.003946305945459;KLE-S-C-3A
0005;0;传奇盛大客户端下载;5;5.003946305945459;0;星际传奇2;13;4.969813299576001;KLE-S-C-3A
0005;0;传奇盛大客户端下载;5;5.003946305945459;0;传奇盛大;25;4.882801922586371;KLE-S-C-3A
0005;0;传奇盛大客户端下载;5;5.003946305945459;0;传奇热血客户端;27;4.867534450455582;KLE-S-C-3A
0005;0;传奇盛大客户端下载;5;5.003946305945459;0;传奇客户端下载;28;4.859812404361672;KLE-S-C-3A
0005;0;传奇盛大客户端下载;5;5.003946305945459;0;传奇盛大客户端下载介绍;29;4.852030263919617;KLE-S-C-3A
0005;0;传奇盛大客户端下载;5;5.003946305945459;0;传奇官网客户端下载;30;4.844187086458591;KLE-S-C-3A
0005;0;传奇盛大客户端下载;5;5.003946305945459;0;传奇盛大官网;31;4.836281906951478;KLE-S-C-3A
0005;0;传奇盛大客户端下载;5;5.003946305945459;0;传奇客户端;33;4.820281565605037;KLE-S-C-3A
0005;0;传奇盛大客户端下载;5;5.003946305945459;0;传奇热血官网客户端下载;35;4.804021044733257;KLE-S-C-3A
0006;0;小米官网;1;5.0369526024136295;0;小米手机官网;1;5.0369526024136295;KLE-S-C-3A
0006;0;小米官网;1;5.0369526024136295;0;小米手机官网首页;4;5.017279836814924;KLE-S-C-3A
0006;0;小米官网;1;5.0369526024136295;0;小米科技;9;4.983606621708336;KLE-S-C-3A
0006;0;小米官网;1;5.0369526024136295;0;小米官网首页;10;4.976733742420574;KLE-S-C-3A
0006;0;小米官网;1;5.0369526024136295;0;小米电视;11;4.969813299576001;KLE-S-C-3A
0006;0;小米官网;1;5.0369526024136295;0;小米小米粥做法;12;4.962844630259907;KLE-S-C-3A
0006;0;小米官网;1;5.0369526024136295;0;小米1;15;4.941642422609304;KLE-S-C-3A
0006;0;小米官网;1;5.0369526024136295;0;小米小米粥;16;4.9344739331306915;KLE-S-C-3A
0006;0;小米官网;1;5.0369526024136295;0;小米官网首页抢购;20;4.90527477843843;KLE-S-C-3A
0006;0;小米官网;1;5.0369526024136295;0;小米官网介绍;21;4.897839799950911;KLE-S-C-3A
0006;0;小米攻略;2;5.030437921392435;0;小米手机;2;5.030437921392435;KLE-S-C-3A
0006;0;小米攻略;2;5.030437921392435;0;小米营养价值;13;4.955827057601261;KLE-S-C-3A
0006;0;小米攻略;2;5.030437921392435;0;小米手机助手;14;4.948759890378168;KLE-S-C-3A
0006;0;小米攻略;2;5.030437921392435;0;雷军现场砸小米手机;17;4.927253685157205;KLE-S-C-3A
0006;0;小米攻略;2;5.030437921392435;0;小米功效;18;4.919980925828125;KLE-S-C-3A
0006;0;小米攻略;2;5.030437921392435;0;小米手机抢购攻略;19;4.912654885736052;KLE-S-C-3A
0006;0;小米攻略;2;5.030437921392435;0;小米手机图片;23;4.882801922586371;KLE-S-C-3A
0006;0;小米攻略;2;5.030437921392435;0;小米文章;24;4.875197323201151;KLE-S-C-3A
0006;0;小米攻略;2;5.030437921392435;0;小米手机官网订购;25;4.867534450455582;KLE-S-C-3A
0006;0;小米攻略;2;5.030437921392435;0;小米小米网手机官网;26;4.859812404361672;KLE-S-C-3A
0006;0;小米3;3;5.0238805208462765;0;小米3介绍;3;5.0238805208462765;KLE-S-C-3A
0006;0;小米3;3;5.0238805208462765;0;小米2;5;5.0106352940962555;KLE-S-C-3A
0006;0;小米机;4;5.003946305945459;0;小米3报价;6;5.003946305945459;KLE-S-C-3A
0006;0;小米机;4;5.003946305945459;0;小米手机报价;22;4.890349128221754;KLE-S-C-3A
0006;0;小米机;4;5.003946305945459;0;小米手机官方网站首页;28;4.844187086458591;KLE-S-C-3A
0006;0;小米机;4;5.003946305945459;0;小米小米网手机官网官方论坛手机及原装配件唯一在线销售渠道首页;29;4.836281906951478;KLE-S-C-3A
0006;0;小米机;4;5.003946305945459;0;小米手机价格;30;4.8283137373023015;KLE-S-C-3A
0006;0;小米机;4;5.003946305945459;0;小米网站;31;4.820281565605037;KLE-S-C-3A
0006;0;小米机;4;5.003946305945459;0;小米手机订购网站;32;4.812184355372417;KLE-S-C-3A
0006;0;小米机;4;5.003946305945459;0;小米手机官网报价;33;4.804021044733257;KLE-S-C-3A
0006;0;小米机;4;5.003946305945459;0;小米机介绍;34;4.795790545596741;KLE-S-C-3A
0006;0;小米论坛;5;4.997212273764115;0;小米盒子;7;4.997212273764115;KLE-S-C-3A
